new_filename,source_dataset,Unnamed: 0,prompt,class,environment,weather,amount
images/train/VOC_11696.png,VOC,11696.0,Person in a snowy village.,person,normal,snowy,Single
images/train/VOC_11803.png,VOC,11803.0,"

A person in a factory amidst windy conditions, machinery parts flying around.",person,industrial,windy,Multiple
images/train/VOC_11429.png,VOC,11429.0,"Person in the snow, cloudy weather.",person,snow,cloudy,Two
images/train/VOC_11811.png,VOC,11811.0,"

Sunny day in a suburban neighborhood with three houses, each having a person residing.",person,residential,sunny,Multiple
images/train/VOC_11974.png,VOC,11974.0,Three people in city center with cloudy weather.,person,city_center,cloudy,Three
images/train/VOC_11947.png,VOC,11947.0,"

A person in a raincoat, holding an umbrella, standing in front of a puddle, watching as raindrops form ripples on the water's surface. Neighborhood scene with a person in the rain",person,neighborhood,rainy,Multiple
images/train/VOC_11296.png,VOC,11296.0,"Person in the desert, under a clear blue sky, with the sun beating down.",person,desert,sunny,Single
images/train/VOC_11335.png,VOC,11335.0,"

A person on the beach, surrounded by gray clouds. Several umbrellas dot the sand, shielding others from the drizzle. The waves crash against the shore, creating a soothing rhythm. A lone seagull",person,beach,cloudy,Multiple
images/train/VOC_11628.png,VOC,11628.0,Person in the valley amidst stormy weather.,person,valley,stormy,Single
images/train/VOC_11402.png,VOC,11402.0,Three people in a lake during rainy weather.,person,lake,rainy,Three
images/train/VOC_11537.png,VOC,11537.0,Two individuals in the savanna amidst snowfall.,person,savanna,snowy,Two
images/train/VOC_11607.png,VOC,11607.0,"

A person in a foggy island, surrounded by tall palm trees. A group of huts with thatched roofs nearby. A canoe on the shore, half-hidden in the mist. Another person, dressed in rain gear,",person,island,foggy,Multiple
images/train/VOC_11590.png,VOC,11590.0,Three individuals on an island with overcast weather.,person,island,cloudy,Three
images/train/VOC_11921.png,VOC,11921.0,"Two figures huddled against the cold, snowy wind.",person,street,snowy,Two
images/train/VOC_11916.png,VOC,11916.0,"Person in a raincoat, holding an umbrella, in a stormy street.",person,street,stormy,Single
images/train/VOC_11428.png,VOC,11428.0,"Person in the snow, cloudy weather.",person,snow,cloudy,Single
images/train/VOC_11649.png,VOC,11649.0,Two people in a sunny plain.,person,plain,sunny,Two
images/train/VOC_11619.png,VOC,11619.0,"

A sunny day in the valley. A person with a red hat and a basket of fruits.",person,valley,sunny,Multiple
images/train/VOC_11449.png,VOC,11449.0,"Person in the snow, windy weather.",person,snow,windy,Two
images/train/VOC_11448.png,VOC,11448.0,"Person in the snow, windy weather.",person,snow,windy,Single
images/train/VOC_11417.png,VOC,11417.0,Two people in a lake during windy weather.,person,lake,windy,Two
images/train/VOC_11476.png,VOC,11476.0,"

Person in the jungle amidst foggy weather.",person,jungle,foggy,Single
images/train/VOC_11396.png,VOC,11396.0,Person in a lake under cloudy weather.,person,lake,cloudy,Single
images/train/VOC_11612.png,VOC,11612.0,"

Person on a sandy beach with clear weather, holding a parasol.",person,island,clear,Single
images/train/VOC_11747.png,VOC,11747.0,"

A sunny day in the city. A person on a bench in the park, feeding pigeons. A street musician playing the saxophone nearby. A vendor selling flowers at the entrance of the park.",person,urban,sunny,Multiple
images/train/VOC_11425.png,VOC,11425.0,Person in white coat standing in the snowy forest. Person sitting on a bench in a sunny winter park. Person with a sled in a sunlit snowy field. Person throwing snowballs in a sunny snowy yard. Person,person,snow,sunny,Two
images/train/VOC_11828.png,VOC,11828.0,"

Person in a foggy residential area.",person,residential,foggy,Single
images/train/VOC_11982.png,VOC,11982.0,Three people huddled under umbrellas in city center during storm.,person,city_center,stormy,Three
images/train/VOC_11846.png,VOC,11846.0,"Three figures in business suits, umbrellas in hand, huddled under a rain-soaked awning in the business district.",person,business_district,cloudy,Three
images/train/VOC_11910.png,VOC,11910.0,Three people under umbrellas in a cloudy street.,person,street,cloudy,Three
images/train/VOC_11892.png,VOC,11892.0,"

Person in a shopping mall amidst foggy weather.",person,shopping_mall,foggy,Single
images/train/VOC_11960.png,VOC,11960.0,Person in the neighborhood with a windy day.,person,neighborhood,windy,Single
images/train/VOC_11792.png,VOC,11792.0,Person in industrial area with snow falling.,person,industrial,snowy,Single
images/train/VOC_11851.png,VOC,11851.0,"

A rainy business district with multiple people huddled under umbrellas.",person,business_district,rainy,Multiple
images/train/VOC_11951.png,VOC,11951.0,"

A person huddled in a porch during a stormy neighborhood. Raindrops pounded against the wooden floor, while the wind howled outside. A nearby tree swayed violently, its branches creaking under the pressure.",person,neighborhood,stormy,Multiple
images/train/VOC_11515.png,VOC,11515.0,"

A person on a cliff overlooking the ocean, with windswept hair and a tattered coat, as seagulls circle above.",person,coast,windy,Multiple
images/train/VOC_11719.png,VOC,11719.0,"

A person in a trench coat, huddled under an awning during a cloudy day.",person,downtown,cloudy,Multiple
images/train/VOC_11718.png,VOC,11718.0,Three figures huddled under umbrellas in a downtown square during a cloudy day.,person,downtown,cloudy,Three
images/train/VOC_11514.png,VOC,11514.0,Three people on a windy coast.,person,coast,windy,Three
images/train/VOC_11870.png,VOC,11870.0,Three people in business district with clear weather.,person,business_district,clear,Three
images/train/VOC_11657.png,VOC,11657.0,Two people in a field under rainy weather.,person,plain,rainy,Two
images/train/VOC_11519.png,VOC,11519.0,"

A clear coastline with a solitary figure in the distance.",person,coast,clear,Multiple
images/train/VOC_11650.png,VOC,11650.0,Three people in a sunny plain.,person,plain,sunny,Three
images/train/VOC_11482.png,VOC,11482.0,Three individuals in the jungle amidst windy conditions.,person,jungle,windy,Three
images/train/VOC_11354.png,VOC,11354.0,Three people on a windy beach.,person,beach,windy,Three
images/train/VOC_11518.png,VOC,11518.0,Three people on a clear coast.,person,coast,clear,Three
images/train/VOC_11445.png,VOC,11445.0,"Person in foggy snow, two.",person,snow,foggy,Two
images/train/VOC_11415.png,VOC,11415.0,"

A person in a lake shrouded by fog.",person,lake,foggy,Multiple
images/train/VOC_11288.png,VOC,11288.0,Person in the mountains amidst windy weather.,person,mountain,windy,Single
images/train/VOC_11777.png,VOC,11777.0,Two people in an industrial setting under a sunny sky.,person,industrial,sunny,Two
images/train/VOC_11530.png,VOC,11530.0,Three individuals in the savanna during rainy weather.,person,savanna,rainy,Three
images/train/VOC_11361.png,VOC,11361.0,Two people in a river under a sunny sky.,person,river,sunny,Two
images/train/VOC_11444.png,VOC,11444.0,"Person in the snow, foggy weather.",person,snow,foggy,Single
images/train/VOC_11670.png,VOC,11670.0,Three figures in the foggy plain.,person,plain,foggy,Three
images/train/VOC_11831.png,VOC,11831.0,"

A person in a foggy residential area, surrounded by buildings with misty windows.",person,residential,foggy,Multiple
images/train/VOC_11663.png,VOC,11663.0,"Person in a plain under stormy weather, with a herd of horses.",person,plain,stormy,Multiple
images/train/VOC_11369.png,VOC,11369.0,Two figures in the river during rainfall.,person,river,rainy,Two
images/train/VOC_11818.png,VOC,11818.0,Three people in a house during a rainstorm.,person,residential,rainy,Three
images/train/VOC_11389.png,VOC,11389.0,Two people in a clear river.,person,river,clear,Two
images/train/VOC_11532.png,VOC,11532.0,Person in the savanna during a storm.,person,savanna,stormy,Single
images/train/VOC_11968.png,VOC,11968.0,"Person in city center, sunny weather.",person,city_center,sunny,Single
images/train/VOC_11770.png,VOC,11770.0,Three figures huddled against a brick wall in a windy city.,person,urban,windy,Three
images/train/VOC_11692.png,VOC,11692.0,Person in a cabin during a stormy night.,person,normal,stormy,Single
images/train/VOC_11366.png,VOC,11366.0,Three people in a cloudy river.,person,river,cloudy,Three
images/train/VOC_11715.png,VOC,11715.0,"

A sunny downtown scene with a person sitting on a park bench.",person,downtown,sunny,Multiple
images/train/VOC_11238.png,VOC,11238.0,Three people in the forest with a cloudy weather.,person,forest,cloudy,Three
images/train/VOC_11324.png,VOC,11324.0,"Person in the desert, under clear sky.",person,desert,clear,Single
images/train/VOC_11655.png,VOC,11655.0,"

A person in a plaid shirt and jeans, standing under a cloudy sky, holding an umbrella. A second person, wearing a raincoat and boots, walking through a puddle-filled street. A third person",person,plain,cloudy,Multiple
images/train/VOC_11524.png,VOC,11524.0,Person in the savanna under cloudy sky.,person,savanna,cloudy,Single
images/train/VOC_11858.png,VOC,11858.0,"Three figures in business suits, huddled together against the snowfall in the business district.",person,business_district,snowy,Three
images/train/VOC_11894.png,VOC,11894.0,"Three figures in a shopping mall, shrouded in fog.",person,shopping_mall,foggy,Three
images/train/VOC_11564.png,VOC,11564.0,Person in a canyon during a storm.,person,canyon,stormy,Single
images/train/VOC_11355.png,VOC,11355.0,"

A person on the windy beach, kite in hand. Several seashells scattered around. Waves crashing against the shore. Wind whipping through their hair. Sun setting in the distance.",person,beach,windy,Multiple
images/train/VOC_11647.png,VOC,11647.0,"

A person in the valley amidst clear weather, surrounded by vibrant autumn foliage.",person,valley,clear,Multiple
images/train/VOC_11638.png,VOC,11638.0,Three figures in the foggy valley.,person,valley,foggy,Three
images/train/VOC_11512.png,VOC,11512.0,"Person on a cliff overlooking the ocean, wind whipping through their hair.",person,coast,windy,Single
images/train/VOC_11433.png,VOC,11433.0,"Person in the snow, weather like rain.",person,snow,rainy,Two
images/train/VOC_11706.png,VOC,11706.0,Three people in a windy marketplace.,person,normal,windy,Three
images/train/VOC_11589.png,VOC,11589.0,"

Person 1 and Person 2 on an island with cloudy weather.",person,island,cloudy,Two
images/train/VOC_11259.png,VOC,11259.0,"

A person in a forest during a windy day.",person,forest,windy,Multiple
images/train/VOC_11342.png,VOC,11342.0,Three people on a beach amidst stormy weather.,person,beach,stormy,Three
images/train/VOC_11988.png,VOC,11988.0,"Person in city_center, wearing a trench coat, holding an umbrella, surrounded by fog.",person,city_center,foggy,Single
images/train/VOC_11667.png,VOC,11667.0,"

A person in a snowy plain, surrounded by tall evergreen trees with snow-covered branches.",person,plain,snowy,Multiple
images/train/VOC_11248.png,VOC,11248.0,Person in the forest amidst falling snow.,person,forest,snowy,Single
images/train/VOC_11620.png,VOC,11620.0,"

Person in the valley amidst cloudy weather.",person,valley,cloudy,Single
images/train/VOC_11908.png,VOC,11908.0,"

Person in a raincoat, holding an umbrella, standing under a tree in a cloudy day.",person,street,cloudy,Single
images/train/VOC_11254.png,VOC,11254.0,"Three figures in the forest, shrouded in fog.",person,forest,foggy,Three
images/train/VOC_11728.png,VOC,11728.0,Person in downtown amidst snowfall.,person,downtown,snowy,Single
images/train/VOC_11602.png,VOC,11602.0,Three individuals on an island with snowy weather.,person,island,snowy,Three
images/train/VOC_11835.png,VOC,11835.0,"

A person in a windy residential area, leaves falling around.",person,residential,windy,Multiple
images/train/VOC_11752.png,VOC,11752.0,"

Person in a raincoat, holding an umbrella, standing under a tree in the city during a heavy rainstorm.",person,urban,rainy,Single
images/train/VOC_11312.png,VOC,11312.0,Person in the desert with snowy weather.,person,desert,snowy,Single
images/train/VOC_11503.png,VOC,11503.0,Person on a cliff in a stormy coast.,person,coast,stormy,Multiple
images/train/VOC_11364.png,VOC,11364.0,Person in a river during cloudy weather.,person,river,cloudy,Single
images/train/VOC_11376.png,VOC,11376.0,Person in a snowy river.,person,river,snowy,Single
images/train/VOC_11293.png,VOC,11293.0,"

Person in the mountains with clear weather.",person,mountain,clear,Two
images/train/VOC_11945.png,VOC,11945.0,Two people in a rainy neighborhood.,person,neighborhood,rainy,Two
images/train/VOC_11256.png,VOC,11256.0,Person in the forest amidst windy weather.,person,forest,windy,Single
images/train/VOC_11381.png,VOC,11381.0,"

Person in river during foggy weather.",person,river,foggy,Two
images/train/VOC_11370.png,VOC,11370.0,Three people wading in a rainy river.,person,river,rainy,Three
images/train/VOC_11616.png,VOC,11616.0,Person in the valley under a clear blue sky with the sun shining brightly.,person,valley,sunny,Single
images/train/VOC_11694.png,VOC,11694.0,Three people in a crowded marketplace during a storm.,person,normal,stormy,Three
images/train/VOC_11397.png,VOC,11397.0,Two figures in a lake under cloudy weather.,person,lake,cloudy,Two
images/train/VOC_11859.png,VOC,11859.0,"

A snowy business district with multiple people hustling through the snow, bundled up in coats and scarves.",person,business_district,snowy,Multiple
images/train/VOC_11451.png,VOC,11451.0,"Person in the snow, windy weather.",person,snow,windy,Multiple
images/train/VOC_11439.png,VOC,11439.0,"Person in the snow, stormy weather.",person,snow,stormy,Multiple
images/train/VOC_11528.png,VOC,11528.0,Person in the savanna during rainy weather.,person,savanna,rainy,Single
images/train/VOC_11539.png,VOC,11539.0,"

A person in a savanna, surrounded by acacia trees, experiences a sudden snowfall.",person,savanna,snowy,Multiple
images/train/VOC_11565.png,VOC,11565.0,Two figures in a canyon during a storm.,person,canyon,stormy,Two
images/train/VOC_11891.png,VOC,11891.0,"

A person in a red coat, lost in a snowy shopping mall, surrounded by empty storefronts.",person,shopping_mall,snowy,Multiple
images/train/VOC_11744.png,VOC,11744.0,"

Person in an urban area under a clear, sunny sky.",person,urban,sunny,Single
images/train/VOC_11997.png,VOC,11997.0,Two figures in the city center under clear skies.,person,city_center,clear,Two
images/train/VOC_11326.png,VOC,11326.0,"Three figures in the vast, empty desert under a clear sky.",person,desert,clear,Three
images/train/VOC_11587.png,VOC,11587.0,"

A sunny day on a tropical island with a person building a sandcastle.",person,island,sunny,Multiple
images/train/VOC_11273.png,VOC,11273.0,"

Person in the mountains during rainy weather.",person,mountain,rainy,Two
images/train/VOC_11954.png,VOC,11954.0,Three people in a snowy neighborhood.,person,neighborhood,snowy,Three
images/train/VOC_11597.png,VOC,11597.0,Two individuals on an island amidst stormy weather.,person,island,stormy,Two
images/train/VOC_11642.png,VOC,11642.0,"Three figures huddled in the valley, shielding themselves from the gusting wind.",person,valley,windy,Three
images/train/VOC_11452.png,VOC,11452.0,"Person in the snow, clear weather.",person,snow,clear,Single
images/train/VOC_11477.png,VOC,11477.0,Two individuals in the jungle amidst foggy conditions.,person,jungle,foggy,Two
images/train/VOC_11806.png,VOC,11806.0,Three people in an industrial setting under clear skies.,person,industrial,clear,Three
images/train/VOC_11382.png,VOC,11382.0,Three figures in the foggy river.,person,river,foggy,Three
images/train/VOC_11972.png,VOC,11972.0,"

Person in city center under umbrella during cloudy weather.",person,city_center,cloudy,Single
images/train/VOC_11615.png,VOC,11615.0,"

A clear day on a tropical island with a person building a sandcastle.",person,island,clear,Multiple
images/train/VOC_11291.png,VOC,11291.0,"

A person atop a mountain in windy weather.",person,mountain,windy,Multiple
images/train/VOC_11521.png,VOC,11521.0,Two individuals in the savanna under a sunny sky.,person,savanna,sunny,Two
images/train/VOC_11614.png,VOC,11614.0,Three people on a clear island.,person,island,clear,Three
images/train/VOC_11826.png,VOC,11826.0,Three people in a snowy residence.,person,residential,snowy,Three
images/train/VOC_11438.png,VOC,11438.0,"Three figures huddled together in the snowstorm, shielding themselves from the relentless wind and biting cold.",person,snow,stormy,Three
images/train/VOC_11931.png,VOC,11931.0,"

A person in a windy street, leaves rustling.",person,street,windy,Multiple
images/train/VOC_11544.png,VOC,11544.0,Person in the savanna with windy weather.,person,savanna,windy,Single
images/train/VOC_11205.png,VOC,11205.0,"

Person in a city with overcast weather.",person,city,cloudy,Two
images/train/VOC_11953.png,VOC,11953.0,Two people in a snowy neighborhood.,person,neighborhood,snowy,Two
images/train/VOC_11501.png,VOC,11501.0,"

Person on the coast during a stormy weather.",person,coast,stormy,Two
images/train/VOC_11939.png,VOC,11939.0,"

Sunny day in the park with a person having a picnic. A dog and its owner sharing a blanket.",person,neighborhood,sunny,Multiple
images/train/VOC_11474.png,VOC,11474.0,Three individuals in the jungle amidst snowfall.,person,jungle,snowy,Three
images/train/VOC_11665.png,VOC,11665.0,"Person in a snowy plain, two.",person,plain,snowy,Two
images/train/VOC_11824.png,VOC,11824.0,Person in a snowy residence.,person,residential,snowy,Single
images/train/VOC_11550.png,VOC,11550.0,Three people in the savanna under a clear sky.,person,savanna,clear,Three
images/train/VOC_11799.png,VOC,11799.0,"

A person in a factory amidst foggy conditions.",person,industrial,foggy,Multiple
images/train/VOC_11494.png,VOC,11494.0,"Three figures on a rocky coastline, shrouded in cloudy weather.",person,coast,cloudy,Three
images/train/VOC_11281.png,VOC,11281.0,"

Person in the mountains, surrounded by snow.",person,mountain,snowy,Two
images/train/VOC_11261.png,VOC,11261.0,"Two people in the forest, clear weather.",person,forest,clear,Two
images/train/VOC_11556.png,VOC,11556.0,"

Person in a canyon under cloudy weather.",person,canyon,cloudy,Single
images/train/VOC_11731.png,VOC,11731.0,"Person in a snowy downtown, surrounded by tall buildings.",person,downtown,snowy,Multiple
images/train/VOC_11652.png,VOC,11652.0,Person in a plain under overcast sky.,person,plain,cloudy,Single
images/train/VOC_11387.png,VOC,11387.0,Person in the river during a windy day.,person,river,windy,Multiple
images/train/VOC_11299.png,VOC,11299.0,"

A person in the desert under a clear, sunny sky.",person,desert,sunny,Multiple
images/train/VOC_11245.png,VOC,11245.0,Two people in the forest during a storm.,person,forest,stormy,Two
images/train/VOC_11446.png,VOC,11446.0,"Three figures huddled together in the snow, fog swirling around them.",person,snow,foggy,Three
images/train/VOC_11918.png,VOC,11918.0,Three people huddled under a tree in a stormy street.,person,street,stormy,Three
images/train/VOC_11669.png,VOC,11669.0,"

Person in a plain, foggy weather.",person,plain,foggy,Two
images/train/VOC_11215.png,VOC,11215.0,"

A person huddled in a doorway during a stormy cityscape. Rain pounded against the concrete, creating a symphony of sound. Puddles formed on the streets, reflecting the flickering streetlights. A lone",person,city,stormy,Multiple
images/train/VOC_11857.png,VOC,11857.0,"Two figures in business district, shrouded in snowfall.",person,business_district,snowy,Two
images/train/VOC_11466.png,VOC,11466.0,Three individuals in the jungle during heavy rain.,person,jungle,rainy,Three
images/train/VOC_11596.png,VOC,11596.0,Person on a deserted island during a stormy weather.,person,island,stormy,Single
images/train/VOC_11985.png,VOC,11985.0,"Two figures in city center, shrouded in snowfall.",person,city_center,snowy,Two
images/train/VOC_11313.png,VOC,11313.0,"Two figures in the desert, shrouded in snow.",person,desert,snowy,Two
images/train/VOC_11685.png,VOC,11685.0,"

Person in a gray coat, standing under a cloudy sky, holding an umbrella.",person,normal,cloudy,Two
images/train/VOC_11579.png,VOC,11579.0,"

A person in the canyon during a windy day.",person,canyon,windy,Multiple
images/train/VOC_11664.png,VOC,11664.0,Person in a snowy plain.,person,plain,snowy,Single
images/train/VOC_11739.png,VOC,11739.0,"

A person in a windy downtown, surrounded by towering buildings and rustling leaves.",person,downtown,windy,Multiple
images/train/VOC_11321.png,VOC,11321.0,"Two figures in the desert, sand swirling around them, sun setting behind them, wind howling.",person,desert,windy,Two
images/train/VOC_11738.png,VOC,11738.0,Three people huddled against the wind in downtown.,person,downtown,windy,Three
images/train/VOC_11928.png,VOC,11928.0,"Person in a windy street, holding onto an umbrella.",person,street,windy,Single
images/train/VOC_11323.png,VOC,11323.0,"

A solitary figure in the vast desert, surrounded by towering sand dunes. The sun beats down mercilessly, casting long shadows over the arid landscape. A thin layer of sand covers the ground, making each step",person,desert,windy,Multiple
images/train/VOC_11540.png,VOC,11540.0,"

Person in the savanna amidst foggy weather.",person,savanna,foggy,Single
images/train/VOC_11208.png,VOC,11208.0,"

A solitary figure huddled under an umbrella in the pouring rain, cityscape towering behind.",person,city,rainy,Single
images/train/VOC_11749.png,VOC,11749.0,"

Person in urban area, wearing raincoat, holding umbrella, looking up at the overcast sky.",person,urban,cloudy,Two
images/train/VOC_11582.png,VOC,11582.0,Three people in a canyon with clear weather.,person,canyon,clear,Three
images/train/VOC_11280.png,VOC,11280.0,Person in the mountains amidst heavy snowfall.,person,mountain,snowy,Single
images/train/VOC_11936.png,VOC,11936.0,"Person in a sunny neighborhood, sitting on a porch swing, sipping lemonade.",person,neighborhood,sunny,Single
images/train/VOC_11225.png,VOC,11225.0,"

Person in the city with windy weather, holding onto their hat.",person,city,windy,Two
images/train/VOC_11436.png,VOC,11436.0,"Person in the snow, stormy weather.",person,snow,stormy,Single
images/train/VOC_11545.png,VOC,11545.0,Two individuals in the savanna amidst windy conditions.,person,savanna,windy,Two
images/train/VOC_11866.png,VOC,11866.0,Three people in business district with windy weather.,person,business_district,windy,Three
images/train/VOC_11946.png,VOC,11946.0,Three people in raincoats huddled under an umbrella.,person,neighborhood,rainy,Three
images/train/VOC_11653.png,VOC,11653.0,"

Person in a plain with cloudy weather.",person,plain,cloudy,Two
images/train/VOC_11585.png,VOC,11585.0,"

Person 1 and Person 2 on a sunny island.",person,island,sunny,Two
images/train/VOC_11332.png,VOC,11332.0,"

Person in a beach with overcast sky.",person,beach,cloudy,Single
images/train/VOC_11740.png,VOC,11740.0,Person in downtown with clear weather.,person,downtown,clear,Single
images/train/VOC_11552.png,VOC,11552.0,Person in a canyon with sunny weather.,person,canyon,sunny,Single
images/train/VOC_11432.png,VOC,11432.0,"Person in the snow, weather like rain.",person,snow,rainy,Single
images/train/VOC_11914.png,VOC,11914.0,Three people huddled under umbrellas in the rainy street.,person,street,rainy,Three
images/train/VOC_11405.png,VOC,11405.0,Two people in a lake during a storm.,person,lake,stormy,Two
images/train/VOC_11929.png,VOC,11929.0,Two people on a windy street.,person,street,windy,Two
images/train/VOC_11228.png,VOC,11228.0,"

Person standing alone on a rooftop, gazing at the clear night sky. City lights twinkling below.",person,city,clear,Single
images/train/VOC_11610.png,VOC,11610.0,Three individuals on a windswept island.,person,island,windy,Three
images/train/VOC_11808.png,VOC,11808.0,"

Person in a sunny residential area.",person,residential,sunny,Single
images/train/VOC_11677.png,VOC,11677.0,Two people in a meadow under clear sky.,person,plain,clear,Two
images/train/VOC_11971.png,VOC,11971.0,"

A sunny city center with a person sitting on a park bench.",person,city_center,sunny,Multiple
images/train/VOC_11447.png,VOC,11447.0,"

A person in the snow, enveloped by fog.",person,snow,foggy,Multiple
images/train/VOC_11584.png,VOC,11584.0,"

Person on a sunny island, wearing a straw hat and sunglasses, sitting on a sandy beach with a palm tree in the background.",person,island,sunny,Single
images/train/VOC_11243.png,VOC,11243.0,"

A person in a forest during a rainstorm, sheltering under a large tree.",person,forest,rainy,Multiple
images/train/VOC_11965.png,VOC,11965.0,Two people in a clear neighborhood.,person,neighborhood,clear,Two
images/train/VOC_11979.png,VOC,11979.0,"

A person in city center, huddled under an umbrella, surrounded by puddles and slick streets during a heavy rainstorm.",person,city_center,rainy,Multiple
images/train/VOC_11422.png,VOC,11422.0,Three people in a clear lake.,person,lake,clear,Three
images/train/VOC_11800.png,VOC,11800.0,Person in an industrial area with a windy weather.,person,industrial,windy,Single
images/train/VOC_11547.png,VOC,11547.0,"Person in the savanna with a herd of zebras, under a stormy sky. Windy weather.",person,savanna,windy,Multiple
images/train/VOC_11424.png,VOC,11424.0,"Person in the snow, sunny weather.",person,snow,sunny,Single
images/train/VOC_11603.png,VOC,11603.0,"

A snow-covered person on a frozen island, huddled around a small fire. Other persons can be seen in the distance, their figures barely discernible through the falling snow. The landscape is barren and desolate, with",person,island,snowy,Multiple
images/train/VOC_11569.png,VOC,11569.0,"

Two figures in a snowy canyon.",person,canyon,snowy,Two
images/train/VOC_11218.png,VOC,11218.0,Three people in a city with snowy weather.,person,city,snowy,Three
images/train/VOC_11251.png,VOC,11251.0,"

A person in a snowy forest, surrounded by tall trees with frost-covered branches.",person,forest,snowy,Multiple
images/train/VOC_11346.png,VOC,11346.0,Three people on a beach in a snowstorm.,person,beach,snowy,Three
images/train/VOC_11383.png,VOC,11383.0,"

A person in a foggy river.",person,river,foggy,Multiple
images/train/VOC_11266.png,VOC,11266.0,Three people on a mountain under sunny weather.,person,mountain,sunny,Three
images/train/VOC_11375.png,VOC,11375.0,"Person in a river during a storm, multiple of them.",person,river,stormy,Multiple
images/train/VOC_11967.png,VOC,11967.0,"

Clear sky, a person on a bench in the park, feeding pigeons.",person,neighborhood,clear,Multiple
images/train/VOC_11701.png,VOC,11701.0,"

Person in a foggy town square.",person,normal,foggy,Two
images/train/VOC_11301.png,VOC,11301.0,"Two figures in the desert, shrouded by cloudy weather.",person,desert,cloudy,Two
images/train/VOC_11656.png,VOC,11656.0,Person in a rainy plain.,person,plain,rainy,Single
images/train/VOC_11695.png,VOC,11695.0,"

A person in a raincoat, umbrella in hand, standing amidst a chaotic marketplace during a storm.

A person on a deserted pier, watching as the stormy sea crashes against the shore.",person,normal,stormy,Multiple
images/train/VOC_11980.png,VOC,11980.0,Person in city_center during stormy weather.,person,city_center,stormy,Single
images/train/VOC_11553.png,VOC,11553.0,Two figures in a sunlit canyon.,person,canyon,sunny,Two
images/train/VOC_11661.png,VOC,11661.0,Two people in a plain under stormy weather.,person,plain,stormy,Two
images/train/VOC_11250.png,VOC,11250.0,"Three figures in a forest, shrouded in snow.",person,forest,snowy,Three
images/train/VOC_11289.png,VOC,11289.0,"

Person in the mountains during windy weather.",person,mountain,windy,Two
images/train/VOC_11813.png,VOC,11813.0,"

Person in a house with overcast weather.",person,residential,cloudy,Two
images/train/VOC_11318.png,VOC,11318.0,"Three figures in the desert, shrouded by fog.",person,desert,foggy,Three
images/train/VOC_11611.png,VOC,11611.0,"

A person on a windy island, surrounded by towering palm trees. A group of locals huddled together, shielding themselves from the gusts of wind. A thatched hut with a person inside, the roof fl",person,island,windy,Multiple
images/train/VOC_11889.png,VOC,11889.0,"Two figures in a shopping mall, surrounded by falling snow.",person,shopping_mall,snowy,Two
images/train/VOC_11926.png,VOC,11926.0,Three figures in foggy street.,person,street,foggy,Three
images/train/VOC_11244.png,VOC,11244.0,Person in the forest during a storm.,person,forest,stormy,Single
images/train/VOC_11467.png,VOC,11467.0,"

A person in the jungle during a heavy rainstorm. The leaves on the trees are glistening with water droplets, creating a mesmerizing sight. The ground is slick and muddy, making it difficult for the",person,jungle,rainy,Multiple
images/train/VOC_11989.png,VOC,11989.0,"Two figures in city center, shrouded in fog.",person,city_center,foggy,Two
images/train/VOC_11304.png,VOC,11304.0,"

Person in the desert during rainy weather.",person,desert,rainy,Single
images/train/VOC_11314.png,VOC,11314.0,"Three figures in the desert, surrounded by snow.",person,desert,snowy,Three
images/train/VOC_11392.png,VOC,11392.0,Person in a lake under sunny weather.,person,lake,sunny,Single
images/train/VOC_11411.png,VOC,11411.0,"Person in a snowy lake, surrounded by ice floes.",person,lake,snowy,Multiple
images/train/VOC_11678.png,VOC,11678.0,Three people in a meadow under clear skies.,person,plain,clear,Three
images/train/VOC_11306.png,VOC,11306.0,"Three figures in the desert, rain pelting down.",person,desert,rainy,Three
images/train/VOC_11420.png,VOC,11420.0,Person in a clear lake.,person,lake,clear,Single
images/train/VOC_11865.png,VOC,11865.0,"Two figures in business district, weather windy.",person,business_district,windy,Two
images/train/VOC_11958.png,VOC,11958.0,Three people in a foggy neighborhood.,person,neighborhood,foggy,Three
images/train/VOC_11541.png,VOC,11541.0,"Two figures in the savanna, shrouded in fog.",person,savanna,foggy,Two
images/train/VOC_11786.png,VOC,11786.0,Three people in a factory during heavy rain.,person,industrial,rainy,Three
images/train/VOC_11898.png,VOC,11898.0,Three people huddled against the wind in a shopping mall.,person,shopping_mall,windy,Three
images/train/VOC_11825.png,VOC,11825.0,Person in a snowy residence with two others.,person,residential,snowy,Two
images/train/VOC_11257.png,VOC,11257.0,Two individuals in a forest amidst windy conditions.,person,forest,windy,Two
images/train/VOC_12799.png,VOC,12799.0,"

Clear weather in city center, multiple potted plants.",potted plant,city_center,clear,Multiple
images/train/VOC_12039.png,VOC,12039.0,"

A potted plant among the trees in a cloudy forest.",potted plant,forest,cloudy,Multiple
images/train/VOC_12344.png,VOC,12344.0,"

A potted plant in the savanna amidst windy weather.",potted plant,savanna,windy,Single
images/train/VOC_12106.png,VOC,12106.0,Three potted plants in a desert with rainy weather.,potted plant,desert,rainy,Three
images/train/VOC_12246.png,VOC,12246.0,"Three potted plants in the snow, shrouded in fog.",potted plant,snow,foggy,Three
images/train/VOC_12280.png,VOC,12280.0,"

A single potted plant in the heart of a jungle, surrounded by towering trees and vibrant foliage. The wind howls through the dense canopy, causing the leaves to rustle and sway. The plant, with",potted plant,jungle,windy,Single
